temperature,humidity,label
86.9092,95.6512,Bật máy hút ẩm
90.6807,31.5227,Bật điều hòa
33.7490,8.2874,Bật điều hòa
61.0959,52.0042,Bật điều hòa
60.8808,22.7866,Bật điều hòa
26.7300,75.2990,Chế độ bình thường
22.1952,65.7306,Bật máy sưởi
11.3907,68.6469,Bật máy sưởi
65.9314,19.3489,Bật điều hòa
78.0919,70.8630,Bật điều hòa
76.0953,31.1331,Bật điều hòa
31.6275,99.8674,Chế độ bình thường
20.5260,73.1768,Bật máy sưởi
45.3614,59.0412,Bật điều hòa
54.6813,86.7118,Bật máy hút ẩm
91.9087,58.9312,Bật điều hòa
87.4823,55.2750,Bật điều hòa
91.6058,23.7316,Bật điều hòa
85.0262,67.8112,Bật điều hòa
96.4581,37.4644,Bật điều hòa
46.5500,4.3083,Bật điều hòa
4.7473,81.6062,Bật máy sưởi
8.3562,5.1873,Bật máy sưởi
39.0276,67.2300,Bật điều hòa
25.7687,15.6721,Chế độ bình thường
16.9941,43.2570,Bật máy sưởi
95.3204,85.9092,Bật máy hút ẩm
19.5420,9.4420,Bật máy sưởi
95.9379,66.7151,Bật điều hòa
76.0839,61.2619,Bật điều hòa
64.0946,86.7530,Bật máy hút ẩm
67.6019,17.2735,Bật điều hòa
33.1474,79.9788,Bật điều hòa
64.6427,45.0121,Bật điều hòa
18.6692,42.8644,Bật máy sưởi
93.7705,36.1784,Bật điều hòa
30.1793,38.5574,Chế độ bình thường
25.5187,51.9960,Chế độ bình thường
71.1163,10.6800,Bật điều hòa
65.6449,42.5066,Bật điều hòa
45.1299,65.1981,Bật điều hòa
63.2446,49.8192,Bật điều hòa
15.9493,16.5829,Bật máy sưởi
67.3328,36.3052,Bật điều hòa
27.0611,44.2962,Chế độ bình thường
27.2836,66.8875,Chế độ bình thường
16.2180,90.0766,Bật máy sưởi
33.2377,55.0376,Bật điều hòa
33.1251,67.6368,Bật điều hòa
45.4179,7.7190,Bật điều hòa
19.0420,95.4467,Bật máy sưởi
19.3008,31.5209,Bật máy sưởi
54.1739,35.4292,Bật điều hòa
12.8877,22.2843,Bật máy sưởi
68.8897,8.4670,Bật điều hòa
94.3947,79.0047,Bật điều hòa
42.6796,24.0490,Bật điều hòa
90.1105,28.2688,Bật điều hòa
9.8317,18.1796,Bật máy sưởi
4.2958,97.4885,Bật máy sưởi
72.1369,78.1035,Bật điều hòa
76.1022,92.9900,Bật máy hút ẩm
84.3058,86.1723,Bật máy hút ẩm
5.6818,90.6297,Bật máy sưởi
77.6907,47.9034,Bật điều hòa
37.6539,17.0541,Bật điều hòa
30.3338,32.6880,Chế độ bình thường
17.3024,29.2452,Bật máy sưởi
99.6016,71.7134,Bật điều hòa
6.3664,2.5673,Bật máy sưởi
82.7008,14.2042,Bật điều hòa
63.9494,68.2885,Bật điều hòa
73.5080,12.3442,Bật điều hòa
71.1717,4.8292,Bật điều hòa
85.8434,10.9215,Bật điều hòa
18.3792,69.0674,Bật máy sưởi
0.0825,13.9325,Bật máy sưởi
59.8528,14.6304,Bật điều hòa
35.3859,23.0300,Bật điều hòa
12.3787,75.0911,Bật máy sưởi
18.6139,20.0353,Bật máy sưởi
33.1749,3.5375,Bật điều hòa
7.0233,90.5863,Bật máy sưởi
5.6913,87.6318,Bật máy sưởi
91.6026,18.4819,Bật điều hòa
31.2103,26.5343,Chế độ bình thường
98.2231,18.8558,Bật điều hòa
96.4367,71.9535,Bật điều hòa
14.2571,25.0009,Bật máy sưởi
71.4924,93.1450,Bật máy hút ẩm
60.0805,82.7641,Bật máy hút ẩm
69.0647,58.8401,Bật điều hòa
9.6191,0.8938,Bật máy sưởi
18.8560,88.3669,Bật máy sưởi
7.6639,72.7762,Bật máy sưởi
60.4134,78.7907,Bật điều hòa
98.6591,7.1825,Bật điều hòa
67.1985,70.8560,Bật điều hòa
71.0762,80.4589,Bật máy hút ẩm
98.4585,95.6635,Bật máy hút ẩm
67.8012,58.0470,Bật điều hòa
4.0182,50.8042,Bật máy sưởi
86.7006,42.5397,Bật điều hòa
36.4678,70.1288,Bật điều hòa
0.4364,92.0821,Bật máy sưởi
50.7234,59.9755,Bật điều hòa
93.7015,22.7284,Bật điều hòa
25.7331,1.7574,Chế độ bình thường
49.1513,61.9113,Bật điều hòa
17.3777,86.4598,Bật máy sưởi
5.7693,6.5975,Bật máy sưởi
8.0545,39.7571,Bật máy sưởi
72.7011,94.0047,Bật máy hút ẩm
86.4074,50.1677,Bật điều hòa
14.3299,22.0658,Bật máy sưởi
28.8319,35.3656,Chế độ bình thường
19.5029,40.8140,Bật máy sưởi
2.6856,11.7290,Bật máy sưởi
55.3431,66.0792,Bật điều hòa
69.9922,59.2164,Bật điều hòa
64.7877,64.7723,Bật điều hòa
38.8054,61.0792,Bật điều hòa
55.5010,1.6672,Bật điều hòa
9.4099,17.4463,Bật máy sưởi
15.4304,16.5572,Bật máy sưởi
93.1795,9.7951,Bật điều hòa
76.1508,73.5476,Bật điều hòa
92.2739,12.0137,Bật điều hòa
91.6680,66.8194,Bật điều hòa
64.9393,17.8390,Bật điều hòa
92.8239,11.8310,Bật điều hòa
41.6704,16.2530,Bật điều hòa
0.3616,50.8403,Bật máy sưởi
6.2571,64.5483,Bật máy sưởi
10.9487,81.1925,Bật máy sưởi
9.5353,12.8562,Bật máy sưởi
35.1702,61.6187,Bật điều hòa
70.1271,77.3840,Bật điều hòa
79.0649,31.2405,Bật điều hòa
59.0213,7.9716,Bật điều hòa
14.6436,15.5946,Bật máy sưởi
74.7902,9.1559,Bật điều hòa
35.4802,88.7212,Bật máy hút ẩm
1.2993,37.6702,Bật máy sưởi
28.0589,52.3349,Chế độ bình thường
33.0601,76.8688,Bật điều hòa
27.4246,37.1498,Chế độ bình thường
81.1870,64.9103,Bật điều hòa
75.9926,7.6680,Bật điều hòa
69.5552,48.0906,Bật điều hòa
13.9005,9.6519,Bật máy sưởi
80.7834,24.8284,Bật điều hòa
67.7176,29.3341,Bật điều hòa
19.4838,71.7584,Bật máy sưởi
64.8094,67.4104,Bật điều hòa
48.3512,74.7080,Bật điều hòa
43.9350,6.1755,Bật điều hòa
11.2123,99.3914,Bật máy sưởi
51.8304,5.4420,Bật điều hòa
9.9932,82.5748,Bật máy sưởi
16.4253,74.0269,Bật máy sưởi
13.2546,59.1762,Bật máy sưởi
95.4108,43.8857,Bật điều hòa
28.4865,75.7132,Chế độ bình thường
35.5204,73.9858,Bật điều hòa
32.2081,13.7178,Chế độ bình thường
89.8250,79.2632,Bật điều hòa
56.2966,7.8557,Bật điều hòa
91.9160,50.0546,Bật điều hòa
29.9925,64.5082,Chế độ bình thường
11.4835,82.1689,Bật máy sưởi
55.6218,46.3110,Bật điều hòa
34.5537,23.6858,Bật điều hòa
80.1907,49.0660,Bật điều hòa
87.9423,25.0208,Bật điều hòa
47.2574,52.8725,Bật điều hòa
97.1359,46.2508,Bật điều hòa
55.3013,78.0504,Bật điều hòa
27.0920,24.0090,Chế độ bình thường
48.8976,19.9985,Bật điều hòa
3.7310,47.4185,Bật máy sưởi
80.4001,5.0504,Bật điều hòa
10.1435,22.9341,Bật máy sưởi
30.8748,35.3705,Chế độ bình thường
56.5317,48.7630,Bật điều hòa
4.2975,26.9437,Bật máy sưởi
7.9317,56.0636,Bật máy sưởi
69.6116,87.8415,Bật máy hút ẩm
7.1777,54.3727,Bật máy sưởi
47.7083,28.6840,Bật điều hòa
33.8696,6.1981,Bật điều hòa
22.8079,13.6666,Bật máy sưởi
18.8779,56.1217,Bật máy sưởi
76.3411,68.3709,Bật điều hòa
95.1542,4.9668,Bật điều hòa
14.0180,18.5550,Bật máy sưởi
95.9681,31.9081,Bật điều hòa
59.4763,31.9773,Bật điều hòa
64.1660,95.8407,Bật máy hút ẩm
70.9926,20.3771,Bật điều hòa
70.4119,6.2520,Bật điều hòa
81.9811,35.3015,Bật điều hòa
48.3469,13.4442,Bật điều hòa
53.3359,12.6582,Bật điều hòa
32.3827,40.7451,Chế độ bình thường
10.5258,30.6391,Bật máy sưởi
66.4640,9.1727,Bật điều hòa
3.3610,60.4303,Bật máy sưởi
27.5635,50.1700,Chế độ bình thường
9.4230,7.7100,Bật máy sưởi
19.0727,86.2744,Bật máy sưởi
63.8731,28.4713,Bật điều hòa
62.8477,96.1381,Bật máy hút ẩm
42.1055,93.1539,Bật máy hút ẩm
9.0172,43.4097,Bật máy sưởi
43.3374,22.8567,Bật điều hòa
35.2745,83.4853,Bật máy hút ẩm
72.0459,36.1286,Bật điều hòa
57.9027,16.3551,Bật điều hòa
49.1566,55.1608,Bật điều hòa
48.6982,48.9402,Bật điều hòa
96.6297,85.0018,Bật máy hút ẩm
75.6294,72.9281,Bật điều hòa
49.6980,87.6139,Bật máy hút ẩm
47.9223,73.4703,Bật điều hòa
2.6479,64.2175,Bật máy sưởi
94.2509,50.0177,Bật điều hòa
31.9174,98.7553,Chế độ bình thường
25.5939,95.9165,Chế độ bình thường
99.9409,84.8853,Bật máy hút ẩm
71.8690,77.5319,Bật điều hòa
4.7364,57.7560,Bật máy sưởi
6.1885,25.9753,Bật máy sưởi
2.5502,87.5439,Bật máy sưởi
59.9619,1.0816,Bật điều hòa
7.1565,22.7440,Bật máy sưởi
93.3388,40.3732,Bật điều hòa
93.6907,58.6157,Bật điều hòa
54.6054,56.0879,Bật điều hòa
61.6639,17.5816,Bật điều hòa
29.1894,10.4798,Chế độ bình thường
6.3973,22.2329,Bật máy sưởi
73.7460,34.8709,Bật điều hòa
10.1786,1.4054,Bật máy sưởi
8.5558,69.2456,Bật máy sưởi
31.1223,24.7727,Chế độ bình thường
1.2466,35.1404,Bật máy sưởi
43.4036,33.4902,Bật điều hòa
70.7681,51.1830,Bật điều hòa
80.1349,85.9800,Bật máy hút ẩm
60.4307,14.9390,Bật điều hòa
84.6874,34.0727,Bật điều hòa
40.6502,69.2029,Bật điều hòa
84.8772,4.4231,Bật điều hòa
50.6473,82.9979,Bật máy hút ẩm
22.3036,96.1825,Bật máy sưởi
94.4146,60.7637,Bật điều hòa
27.4971,95.6508,Chế độ bình thường
2.6201,41.3062,Bật máy sưởi
24.2674,41.5032,Chế độ bình thường
36.6688,10.6249,Bật điều hòa
35.1350,3.5447,Bật điều hòa
52.4668,24.4504,Bật điều hòa
88.3127,47.8129,Bật điều hòa
29.2338,50.7682,Chế độ bình thường
52.0771,21.7575,Bật điều hòa
34.0139,61.2806,Bật điều hòa
82.1773,18.1206,Bật điều hòa
15.7602,32.6211,Bật máy sưởi
10.3510,19.5710,Bật máy sưởi
50.2995,69.6664,Bật điều hòa
67.1888,51.6573,Bật điều hòa
79.5525,73.6101,Bật điều hòa
58.9625,5.7248,Bật điều hòa
77.3850,42.5362,Bật điều hòa
39.2710,96.6959,Bật máy hút ẩm
3.2868,5.3620,Bật máy sưởi
11.6099,41.8379,Bật máy sưởi
3.8723,4.0398,Bật máy sưởi
32.8944,14.6653,Chế độ bình thường
49.5491,46.2526,Bật điều hòa
35.6317,15.7513,Bật điều hòa
56.0599,51.8755,Bật điều hòa
48.0609,92.2732,Bật máy hút ẩm
67.7943,20.0408,Bật điều hòa
66.6962,10.7187,Bật điều hòa
31.8064,82.5277,Chế độ bình thường
34.6214,46.0270,Bật điều hòa
58.5148,88.2611,Bật máy hút ẩm
59.6432,30.6123,Bật điều hòa
31.4700,62.7532,Chế độ bình thường
33.0318,92.3314,Bật máy hút ẩm
69.4045,17.1696,Bật điều hòa
64.7411,80.0729,Bật máy hút ẩm
13.5051,63.1517,Bật máy sưởi
44.1042,81.2947,Bật máy hút ẩm
89.2706,17.0693,Bật điều hòa
3.6306,43.4086,Bật máy sưởi
85.5164,12.8837,Bật điều hòa
16.3178,96.0082,Bật máy sưởi
50.7249,6.2692,Bật điều hòa
42.4336,6.5483,Bật điều hòa
1.0129,89.8156,Bật máy sưởi
91.5397,30.0762,Bật điều hòa
45.4925,59.7020,Bật điều hòa
95.4268,28.7476,Bật điều hòa
28.6744,64.8758,Chế độ bình thường
86.6276,19.2469,Bật điều hòa
92.2390,45.8869,Bật điều hòa
55.6832,53.3492,Bật điều hòa
20.2678,33.3643,Bật máy sưởi
68.5247,25.1701,Bật điều hòa
54.8978,14.0207,Bật điều hòa
94.4530,70.6144,Bật điều hòa
43.9272,16.8283,Bật điều hòa
26.8514,29.2126,Chế độ bình thường
13.8287,33.6909,Bật máy sưởi
69.8634,45.4367,Bật điều hòa
97.4110,70.2569,Bật điều hòa
2.8344,42.7945,Bật máy sưởi
74.0445,87.1094,Bật máy hút ẩm
92.6930,67.9786,Bật điều hòa
7.4782,83.8487,Bật máy sưởi
11.0170,71.6354,Bật máy sưởi
69.1957,14.8632,Bật điều hòa
64.7963,97.7927,Bật máy hút ẩm
6.8827,78.6586,Bật máy sưởi
83.4423,57.2722,Bật điều hòa
52.3424,16.5231,Bật điều hòa
90.7197,17.2681,Bật điều hòa
87.7991,61.4331,Bật điều hòa
81.2508,41.6197,Bật điều hòa
51.5899,67.5860,Bật điều hòa
25.1711,37.2428,Chế độ bình thường
50.5976,51.2845,Bật điều hòa
10.0811,18.7958,Bật máy sưởi
65.8846,15.5201,Bật điều hòa
13.3977,7.5645,Bật máy sưởi
51.1173,81.9639,Bật máy hút ẩm
5.4382,55.5386,Bật máy sưởi
29.9512,94.7141,Chế độ bình thường
23.2080,74.9486,Bật máy sưởi
62.0032,76.8763,Bật điều hòa
78.6787,50.9058,Bật điều hòa
5.7303,81.5454,Bật máy sưởi
85.0284,94.2063,Bật máy hút ẩm
86.0768,72.1740,Bật điều hòa
34.2269,10.5589,Bật điều hòa
65.9004,65.1020,Bật điều hòa
40.2613,12.0433,Bật điều hòa
15.4191,7.7222,Bật máy sưởi
52.8662,69.2900,Bật điều hòa
8.6360,83.4785,Bật máy sưởi
87.8472,15.8841,Bật điều hòa
92.4290,7.4149,Bật điều hòa
82.1613,88.6523,Bật máy hút ẩm
56.2528,13.2209,Bật điều hòa
55.7599,3.5086,Bật điều hòa
98.4607,72.1054,Bật điều hòa
24.7902,84.7716,Chế độ bình thường
7.5948,51.4473,Bật máy sưởi
56.1941,53.9925,Bật điều hòa
32.8786,33.6861,Chế độ bình thường
32.2339,23.8463,Chế độ bình thường
0.7085,75.5232,Bật máy sưởi
59.6239,84.9284,Bật máy hút ẩm
26.4034,32.1245,Chế độ bình thường
18.7859,27.3819,Bật máy sưởi
4.0432,26.7792,Bật máy sưởi
36.4362,5.0595,Bật điều hòa
87.8969,28.1075,Bật điều hòa
33.6671,2.5651,Bật điều hòa
67.9074,78.8408,Bật điều hòa
75.6547,25.5927,Bật điều hòa
32.8101,69.0155,Chế độ bình thường
82.1641,54.3188,Bật điều hòa
69.1880,83.7464,Bật máy hút ẩm
55.9242,96.0379,Bật máy hút ẩm
0.0992,36.7292,Bật máy sưởi
3.5091,8.8341,Bật máy sưởi
99.0866,74.9646,Bật điều hòa
78.2284,2.1302,Bật điều hòa
93.7565,22.2963,Bật điều hòa
90.2303,5.3251,Bật điều hòa
2.0443,89.8148,Bật máy sưởi
79.1847,0.5297,Bật điều hòa
45.1146,49.2742,Bật điều hòa
78.9558,42.3999,Bật điều hòa
0.6716,65.2745,Bật máy sưởi
28.8199,28.9744,Chế độ bình thường
75.1324,87.3695,Bật máy hút ẩm
79.3021,73.4346,Bật điều hòa
61.9715,43.2294,Bật điều hòa
30.1256,35.8026,Chế độ bình thường
31.0363,81.5888,Chế độ bình thường
96.6764,75.7060,Bật điều hòa
43.9212,39.9000,Bật điều hòa
44.7126,34.1372,Bật điều hòa
55.2333,3.8888,Bật điều hòa
40.9502,8.1707,Bật điều hòa
55.2672,5.3918,Bật điều hòa
43.2335,2.4415,Bật điều hòa
82.6715,15.2872,Bật điều hòa
90.9051,85.7142,Bật máy hút ẩm
93.2110,79.8159,Bật điều hòa
56.4296,84.5574,Bật máy hút ẩm
44.2149,62.3800,Bật điều hòa
70.5240,62.4063,Bật điều hòa
83.8324,12.3932,Bật điều hòa
56.2982,69.8965,Bật điều hòa
69.9981,28.0026,Bật điều hòa
74.9729,51.9253,Bật điều hòa
67.6394,95.4723,Bật máy hút ẩm
74.6134,87.0615,Bật máy hút ẩm
20.8645,23.3194,Bật máy sưởi
49.8375,73.6651,Bật điều hòa
58.8269,10.4091,Bật điều hòa
0.2478,2.6742,Bật máy sưởi
85.5963,2.8174,Bật điều hòa
61.0025,17.0246,Bật điều hòa
12.9136,69.4948,Bật máy sưởi
81.6357,36.3306,Bật điều hòa
71.7057,1.5942,Bật điều hòa
75.8300,98.8023,Bật máy hút ẩm
39.2042,53.3378,Bật điều hòa
85.4203,39.3880,Bật điều hòa
41.4028,51.8850,Bật điều hòa
57.0509,51.9971,Bật điều hòa
0.0642,47.0237,Bật máy sưởi
64.4873,61.2949,Bật điều hòa
71.8176,88.5627,Bật máy hút ẩm
56.7109,30.1714,Bật điều hòa
49.6559,48.6969,Bật điều hòa
80.9936,0.3644,Bật điều hòa
68.1373,85.9814,Bật máy hút ẩm
27.8074,30.5904,Chế độ bình thường
95.9073,27.1297,Bật điều hòa
70.7267,99.7537,Bật máy hút ẩm
98.7939,58.4393,Bật điều hòa
97.1261,12.3043,Bật điều hòa
91.8910,26.5525,Bật điều hòa
75.5372,35.3227,Bật điều hòa
60.9429,98.6060,Bật máy hút ẩm
17.2171,43.0622,Bật máy sưởi
54.3351,23.0134,Bật điều hòa
76.5377,56.9731,Bật điều hòa
52.0857,40.4760,Bật điều hòa
86.8239,5.4960,Bật điều hòa
10.9656,86.0920,Bật máy sưởi
38.0940,1.5688,Bật điều hòa
50.5964,89.8484,Bật máy hút ẩm
43.2325,79.1859,Bật điều hòa
10.8587,7.5823,Bật máy sưởi
15.3528,72.3611,Bật máy sưởi
83.7617,77.0942,Bật điều hòa
48.4384,60.2307,Bật điều hòa
4.8722,57.7671,Bật máy sưởi
1.6491,4.9687,Bật máy sưởi
47.3475,5.9496,Bật điều hòa
16.4379,72.7289,Bật máy sưởi
70.5126,10.5565,Bật điều hòa
79.5323,24.1844,Bật điều hòa
22.8297,49.8837,Bật máy sưởi
59.2177,16.4164,Bật điều hòa
15.4445,78.9840,Bật máy sưởi
30.3583,80.7378,Chế độ bình thường
88.8795,84.2143,Bật máy hút ẩm
54.4098,4.9568,Bật điều hòa
88.5889,42.7873,Bật điều hòa
22.5248,84.6918,Bật máy sưởi
33.0024,36.3219,Bật điều hòa
47.0952,69.5820,Bật điều hòa
48.0080,58.9246,Bật điều hòa
99.7648,34.7209,Bật điều hòa
11.4445,27.6405,Bật máy sưởi
85.1965,65.2743,Bật điều hòa
86.3682,13.3624,Bật điều hòa
55.3199,86.0123,Bật máy hút ẩm
34.4037,57.6443,Bật điều hòa
51.9226,11.1504,Bật điều hòa
29.2468,70.3528,Chế độ bình thường
79.9107,43.1113,Bật điều hòa
49.8279,20.4081,Bật điều hòa
92.5842,96.1069,Bật máy hút ẩm
62.2691,71.9648,Bật điều hòa
51.4319,59.2994,Bật điều hòa
71.1069,84.8867,Bật máy hút ẩm
50.3933,54.3870,Bật điều hòa
90.4506,44.1471,Bật điều hòa
18.4446,18.9447,Bật máy sưởi
97.3349,15.3390,Bật điều hòa
81.2191,43.1969,Bật điều hòa
86.0733,45.5975,Bật điều hòa
48.2908,73.3313,Bật điều hòa
83.7202,44.2085,Bật điều hòa
30.6774,59.3159,Chế độ bình thường
76.1948,83.2519,Bật máy hút ẩm
14.0450,99.3335,Bật máy sưởi
30.7052,32.2525,Chế độ bình thường
44.5733,90.1954,Bật máy hút ẩm
32.2320,80.6051,Chế độ bình thường
38.7017,6.8007,Bật điều hòa
82.0105,33.4159,Bật điều hòa
25.6676,21.9043,Chế độ bình thường
74.5281,66.4384,Bật điều hòa
7.3712,55.5299,Bật máy sưởi
76.5739,49.4851,Bật điều hòa
79.2023,76.3564,Bật điều hòa
40.1699,33.3309,Bật điều hòa
72.2478,38.2752,Bật điều hòa
91.5138,86.5634,Bật máy hút ẩm
80.0713,97.2209,Bật máy hút ẩm
39.0447,77.6357,Bật điều hòa
48.4214,21.7071,Bật điều hòa
77.9358,11.2652,Bật điều hòa
29.2595,20.9205,Chế độ bình thường
80.3883,42.2761,Bật điều hòa
32.8071,23.6697,Chế độ bình thường
80.5991,90.1041,Bật máy hút ẩm
8.6800,67.0723,Bật máy sưởi
4.4397,41.6729,Bật máy sưởi
99.7675,27.3812,Bật điều hòa
86.9457,38.0661,Bật điều hòa
88.2848,47.6051,Bật điều hòa
95.1280,71.3822,Bật điều hòa
43.8316,8.9342,Bật điều hòa
28.6836,84.8833,Chế độ bình thường
13.0025,12.7560,Bật máy sưởi
50.1209,26.2450,Bật điều hòa
22.0048,99.3590,Bật máy sưởi
93.5551,19.0209,Bật điều hòa
0.4003,10.1142,Bật máy sưởi
14.3197,63.8405,Bật máy sưởi
24.6476,39.3129,Chế độ bình thường
19.8957,9.1835,Bật máy sưởi
22.5778,0.3742,Bật máy sưởi
65.6048,7.9162,Bật điều hòa
32.7512,52.2736,Chế độ bình thường
61.5024,23.0893,Bật điều hòa
89.0258,77.7552,Bật điều hòa
60.2557,85.7509,Bật máy hút ẩm
69.4533,14.4833,Bật điều hòa
36.5503,33.7020,Bật điều hòa
15.9738,14.6574,Bật máy sưởi
32.0584,28.6693,Chế độ bình thường
96.4283,23.9204,Bật điều hòa
62.1811,78.6865,Bật điều hòa
27.7511,34.5480,Chế độ bình thường
45.0915,49.5565,Bật điều hòa
83.5513,67.3895,Bật điều hòa
66.8444,82.2257,Bật máy hút ẩm
56.0653,30.1209,Bật điều hòa
88.5163,20.9221,Bật điều hòa
67.2440,97.8453,Bật máy hút ẩm
64.2730,32.0148,Bật điều hòa
18.9768,67.1068,Bật máy sưởi
10.6389,67.7841,Bật máy sưởi
96.5142,51.4029,Bật điều hòa
59.8858,22.8447,Bật điều hòa
41.5683,14.1457,Bật điều hòa
58.9021,48.7016,Bật điều hòa
6.1812,51.0930,Bật máy sưởi
82.2127,77.3367,Bật điều hòa
21.6646,70.9833,Bật máy sưởi
80.4546,91.2041,Bật máy hút ẩm
53.4378,97.0861,Bật máy hút ẩm
27.6572,72.7851,Chế độ bình thường
3.0210,7.6511,Bật máy sưởi
81.5833,40.5118,Bật điều hòa
17.6460,60.8802,Bật máy sưởi
5.1805,59.0195,Bật máy sưởi
75.5878,18.1444,Bật điều hòa
35.0043,58.2945,Bật điều hòa
38.9334,34.9681,Bật điều hòa
24.7068,33.8927,Chế độ bình thường
85.9178,83.4007,Bật máy hút ẩm
29.7330,42.1933,Chế độ bình thường
21.0193,52.7396,Bật máy sưởi
30.9250,56.2873,Chế độ bình thường
20.3150,56.2997,Bật máy sưởi
31.7655,21.3122,Chế độ bình thường
8.2936,59.9453,Bật máy sưởi
15.8530,33.4624,Bật máy sưởi
41.7053,65.5020,Bật điều hòa
87.9467,14.5698,Bật điều hòa
5.7291,99.4116,Bật máy sưởi
21.2675,77.2043,Bật máy sưởi
90.8346,41.7251,Bật điều hòa
89.0015,30.1352,Bật điều hòa
67.9451,38.7802,Bật điều hòa
24.0474,72.1208,Chế độ bình thường
41.9811,65.5408,Bật điều hòa
21.1221,70.2093,Bật máy sưởi
12.8589,88.8999,Bật máy sưởi
37.9998,45.6295,Bật điều hòa
57.5822,66.9521,Bật điều hòa
35.9933,44.1508,Bật điều hòa
61.0825,63.8098,Bật điều hòa
29.6255,47.4824,Chế độ bình thường
34.5851,77.6664,Bật điều hòa
79.0674,0.5260,Bật điều hòa
87.8315,21.5711,Bật điều hòa
32.2034,29.6438,Chế độ bình thường
57.1516,94.5395,Bật máy hút ẩm
27.8162,50.7046,Chế độ bình thường
5.3335,36.4352,Bật máy sưởi
73.7857,40.4312,Bật điều hòa
17.1003,45.1822,Bật máy sưởi
42.5713,86.7830,Bật máy hút ẩm
48.7045,96.2336,Bật máy hút ẩm
18.4472,84.4165,Bật máy sưởi
9.4555,84.1657,Bật máy sưởi
34.8013,19.9015,Bật điều hòa
95.2286,26.8678,Bật điều hòa
61.5136,59.6049,Bật điều hòa
38.1410,65.6137,Bật điều hòa
3.8911,20.2705,Bật máy sưởi
60.0273,74.6282,Bật điều hòa
9.2258,19.9964,Bật máy sưởi
54.2544,26.3011,Bật điều hòa
75.1951,30.6796,Bật điều hòa
42.3585,84.5991,Bật máy hút ẩm
29.9411,73.2084,Chế độ bình thường
4.7384,53.0685,Bật máy sưởi
2.4778,81.9749,Bật máy sưởi
43.0027,81.2928,Bật máy hút ẩm
88.3345,38.9833,Bật điều hòa
24.4063,78.1437,Chế độ bình thường
57.4056,20.6243,Bật điều hòa
68.4306,50.3229,Bật điều hòa
6.0830,11.8242,Bật máy sưởi
15.3100,42.6794,Bật máy sưởi
33.1277,52.0366,Bật điều hòa
67.0093,7.9918,Bật điều hòa
43.9035,46.2613,Bật điều hòa
73.4195,65.1671,Bật điều hòa
86.7598,61.4088,Bật điều hòa
75.8372,5.4354,Bật điều hòa
99.2247,9.5340,Bật điều hòa
75.4361,35.1356,Bật điều hòa
85.2179,84.2686,Bật máy hút ẩm
83.2366,86.9756,Bật máy hút ẩm
73.0266,30.9613,Bật điều hòa
80.1802,71.8892,Bật điều hòa
93.4683,57.7391,Bật điều hòa
47.5207,98.3422,Bật máy hút ẩm
63.8287,9.4644,Bật điều hòa
51.4940,54.7881,Bật điều hòa
85.1037,59.2538,Bật điều hòa
43.1360,30.7669,Bật điều hòa
81.9727,4.6953,Bật điều hòa
79.9355,5.2105,Bật điều hòa
96.1886,45.3618,Bật điều hòa
24.8921,69.2474,Chế độ bình thường
70.9620,70.0176,Bật điều hòa
75.6919,18.0970,Bật điều hòa
93.6278,85.7972,Bật máy hút ẩm
90.6902,37.7162,Bật điều hòa
57.3526,96.4368,Bật máy hút ẩm
57.9153,11.8160,Bật điều hòa
16.7291,83.6455,Bật máy sưởi
97.4963,90.8338,Bật máy hút ẩm
25.5017,82.2676,Chế độ bình thường
72.4736,80.8841,Bật máy hút ẩm
79.5795,36.1310,Bật điều hòa
44.1216,71.3343,Bật điều hòa
21.1194,57.9347,Bật máy sưởi
18.8960,42.4479,Bật máy sưởi
85.6496,99.3112,Bật máy hút ẩm
51.0756,29.0455,Bật điều hòa
9.0137,41.3144,Bật máy sưởi
71.7019,90.2861,Bật máy hút ẩm
25.0171,28.9008,Chế độ bình thường
87.6395,15.2681,Bật điều hòa
30.9572,31.0000,Chế độ bình thường
20.0271,75.9312,Bật máy sưởi
8.4858,85.9854,Bật máy sưởi
51.1531,11.4445,Bật điều hòa
45.0738,62.1713,Bật điều hòa
75.1312,56.7287,Bật điều hòa
46.4603,66.8798,Bật điều hòa
34.3816,67.1056,Bật điều hòa
26.1655,95.9467,Chế độ bình thường
27.8147,34.6529,Chế độ bình thường
92.7848,29.9767,Bật điều hòa
16.5079,58.1225,Bật máy sưởi
98.8176,42.9418,Bật điều hòa
32.6919,47.3754,Chế độ bình thường
8.8390,6.9277,Bật máy sưởi
24.8690,14.8242,Chế độ bình thường
5.8414,93.5375,Bật máy sưởi
79.0030,6.8291,Bật điều hòa
51.2553,59.0146,Bật điều hòa
33.6987,75.4575,Bật điều hòa
66.2050,1.1864,Bật điều hòa
63.0647,22.2748,Bật điều hòa
93.9872,37.7072,Bật điều hòa
96.1261,50.6817,Bật điều hòa
68.0684,34.1595,Bật điều hòa
81.7816,64.8999,Bật điều hòa
79.2425,22.6398,Bật điều hòa
49.1304,2.5483,Bật điều hòa
70.4458,0.1571,Bật điều hòa
7.8259,34.5512,Bật máy sưởi
75.8021,36.1663,Bật điều hòa
96.1833,94.8604,Bật máy hút ẩm
8.4975,4.4781,Bật máy sưởi
83.6116,53.0065,Bật điều hòa
93.2980,57.7813,Bật điều hòa
22.6189,69.9275,Bật máy sưởi
52.4811,63.8735,Bật điều hòa
